id,artistName,endTime,msPlayed,trackName
8400,Ludovico Einaudi,2024-01-26 20:50:00,335542,Natural Light
8401,Ludovico Einaudi,2024-01-26 20:57:00,402240,Divenire
8402,Ludovico Einaudi,2024-01-26 20:59:00,154440,Les Enfants de Dieu
8403,Ludovico Einaudi,2024-01-26 21:00:00,42426,Le Troisième OEil
8404,Ludovico Einaudi,2024-01-26 21:03:00,157053,L’air Frais Du Matin
8405,Ludovico Einaudi,2024-01-26 21:04:00,67093,Chaque Jour
8406,Ludovico Einaudi,2024-01-26 21:06:00,105532,Dans le Même Ordre
8407,Ludovico Einaudi,2024-01-26 21:06:00,54471,Shantakaram
8408,Ludovico Einaudi,2024-01-26 21:07:00,54653,Un Livre Ouvert
8409,Ludovico Einaudi,2024-01-26 21:07:00,3349,Partir
8410,Ludovico Einaudi,2024-01-26 21:10:00,149307,The Secret Garden
8411,Ludovico Einaudi,2024-01-26 21:12:00,126720,Varanasi
8412,Ludovico Einaudi,2024-01-26 21:13:00,71560,Kamal
8413,Ludovico Einaudi,2024-01-26 21:14:00,63546,Anéantie
8414,Ludovico Einaudi,2024-01-28 15:23:00,69826,L’image de la Vespa
8415,Ludovico Einaudi,2024-01-28 15:25:00,137346,Il Tuo Fiato d'Aurora
8416,Ludovico Einaudi,2024-01-28 15:28:00,42693,Dans le Train Pour Chennai
8417,Ludovico Einaudi,2024-01-28 15:28:00,140266,Something Has Changed
8418,Ludovico Einaudi,2024-01-28 15:31:00,133040,Sans Cheveux
8419,Ludovico Einaudi,2024-01-28 15:31:00,40453,La Formule
8420,Ludovico Einaudi,2024-01-28 15:33:00,81840,Trois Fils
8421,Ludovico Einaudi,2024-01-28 15:34:00,99960,Tirupati Temple
8422,Ludovico Einaudi,2024-01-28 15:37:00,136880,Son Combat
8423,Ludovico Einaudi,2024-01-28 15:41:00,237067,L’atelier - Pt. 1
8424,Ludovico Einaudi,2024-01-28 15:47:00,364546,The Braid
8425,Ludovico Einaudi,2024-01-28 15:51:00,248293,Wind of March
8426,Ludovico Einaudi,2024-01-28 17:58:00,42639,"Il Tuo Fiato d'Aurora - From ""La Tresse"" Soundtrack"
8427,Ludovico Einaudi,2024-01-28 18:27:00,120701,Experience
8428,Ludovico Einaudi,2024-01-28 18:50:00,357706,Nuvole Bianche
8429,Ludovico Einaudi,2024-01-28 18:53:00,203800,Una Mattina
8430,Ludovico Einaudi,2024-01-28 18:56:00,175492,Adieux
8431,Ludovico Einaudi,2024-01-28 18:59:00,199166,The Tree
8432,Ludovico Einaudi,2024-01-28 22:51:00,212906,Luminous
8433,Fred again..,2024-01-28 22:51:00,11744,Delilah (pull me out of this)
8434,Fred again..,2024-01-28 22:51:00,2591,Marea (we’ve lost dancing)
8435,Fred again..,2024-01-28 22:51:00,7968,leavemealone
8436,Fred again..,2024-01-28 22:52:00,62005,Delilah (pull me out of this)
8437,Barry Can't Swim,2024-01-28 22:54:00,27360,How It Feels
8438,Ennio Morricone,2024-01-28 22:54:00,116725,Cinema Paradiso (Main Theme)
8439,Skrillex,2024-01-28 22:55:00,10101,Fine Day Anthem
8440,Ludovico Einaudi,2024-01-28 22:57:00,154440,Les Enfants de Dieu
8441,Ludovico Einaudi,2024-01-28 22:58:00,42426,Le Troisième OEil
8442,Ludovico Einaudi,2024-01-28 23:00:00,157053,L’air Frais Du Matin
8443,Ludovico Einaudi,2024-01-28 23:02:00,67093,Chaque Jour
8444,Ludovico Einaudi,2024-01-28 23:03:00,105532,Dans le Même Ordre
8445,Ludovico Einaudi,2024-01-28 23:05:00,116413,Shantakaram
8446,Ludovico Einaudi,2024-01-28 23:07:00,115360,Partir
8447,Ludovico Einaudi,2024-01-28 23:08:00,54653,Un Livre Ouvert
8448,Ludovico Einaudi,2024-01-28 23:11:00,149307,The Secret Garden
8449,Ludovico Einaudi,2024-01-28 23:13:00,126720,Varanasi
8450,Ludovico Einaudi,2024-01-28 23:14:00,71560,Kamal
8451,Ludovico Einaudi,2024-01-28 23:15:00,63546,Anéantie
8452,Ludovico Einaudi,2024-01-28 23:16:00,69826,L’image de la Vespa
8453,Ludovico Einaudi,2024-01-28 23:18:00,137346,Il Tuo Fiato d'Aurora
8454,Ludovico Einaudi,2024-01-28 23:21:00,42693,Dans le Train Pour Chennai
8455,Ludovico Einaudi,2024-01-28 23:21:00,140266,Something Has Changed
8456,Ludovico Einaudi,2024-01-28 23:22:00,12074,Sans Cheveux
8457,Ludovico Einaudi,2024-01-28 23:22:00,40453,La Formule
8458,Ludovico Einaudi,2024-01-28 23:24:00,81840,Trois Fils
8459,Ludovico Einaudi,2024-01-28 23:25:00,99960,Tirupati Temple
8460,Ludovico Einaudi,2024-01-28 23:28:00,136880,Son Combat
8461,Ludovico Einaudi,2024-01-28 23:32:00,237067,L’atelier - Pt. 1
8462,Fred again..,2024-01-30 14:42:00,15050,leavemealone
8463,Ludovico Einaudi,2024-01-30 14:42:00,38717,The Braid
8464,Fred again..,2024-01-30 14:47:00,285375,Marea (we’ve lost dancing)
8465,Fred again..,2024-01-30 14:51:00,250702,Delilah (pull me out of this)
8466,Fred again..,2024-01-30 14:56:00,267946,Turn On The Lights again.. (feat. Future)
8467,Fred again..,2024-01-30 14:57:00,103071,Jungle
8468,Fred again..,2024-01-30 14:58:00,5354,Baby again..
8469,Skrillex,2024-01-30 14:58:00,52437,Rumble
8470,Fred again..,2024-01-30 14:59:00,11317,Danielle (smile on my face)
8471,Ludovico Einaudi,2024-01-30 15:04:00,315426,Experience
8472,Fred again..,2024-01-30 15:06:00,2463,leavemealone
8473,Fred again..,2024-01-30 15:06:00,629,ten
8474,Ludovico Einaudi,2024-01-30 15:06:00,141566,Nuvole Bianche
8475,Fred again..,2024-01-30 15:06:00,501,adore u
8476,Fred again..,2024-01-30 15:11:00,285375,Marea (we’ve lost dancing)
8477,Fred again..,2024-01-30 15:15:00,250702,Delilah (pull me out of this)
8478,Fred again..,2024-01-30 15:20:00,267946,Turn On The Lights again.. (feat. Future)
8479,Fred again..,2024-01-30 15:21:00,81045,Jungle
8480,Skrillex,2024-01-30 15:23:00,146571,Rumble
8481,Fred again..,2024-01-30 15:24:00,3456,Baby again..
8482,Fred again..,2024-01-30 15:27:00,201230,Danielle (smile on my face)
8483,Fred again..,2024-01-30 15:31:00,265962,I Saw You
8484,Fred again..,2024-01-30 15:36:00,304111,Secret
8485,Fred again..,2024-01-30 15:41:00,244676,Radio
8486,Fred again..,2024-01-30 15:42:00,99872,Follow
8487,Fred again..,2024-01-30 15:48:00,322499,Enough
8488,Fred again..,2024-01-30 15:50:00,143133,Pause
8489,Fred again..,2024-01-30 15:51:00,37555,Safety
8490,Barry Can't Swim,2024-01-30 15:54:00,181319,Sonder
8491,TSHA,2024-01-30 15:55:00,108429,Galdem (Intro)
8492,Ben Böhmer,2024-01-30 15:58:00,161760,Begin Again
8493,nimino,2024-01-30 16:02:00,228577,Light Up
8494,IAMNOBODI,2024-01-30 16:04:00,98461,Separated
8495,Barry Can't Swim,2024-01-30 16:07:00,232057,Woman
8496,dublon,2024-01-30 16:10:00,130917,Summer in Marseille
8497,Duskus,2024-01-30 16:12:00,126043,Let Go
8498,Catching Flies,2024-01-30 16:15:00,195959,Satisfied (Ambient Reprise)
8499,Polar Inc.,2024-01-30 16:19:00,227875,Eames
8500,Barry Can't Swim,2024-01-30 16:21:00,144479,Dance of the Crab - Edit
8501,nimino,2024-01-30 16:26:00,264201,Alas
8502,berlioz,2024-01-30 16:29:00,177136,la danse
8503,NEIL FRANCES,2024-01-30 16:32:00,174213,dancing
8504,DJ Seinfeld,2024-01-30 16:34:00,139800,Home Calling
8505,Barry Can't Swim,2024-01-30 16:36:00,105887,Sunsleeper
8506,Ben Böhmer,2024-01-30 16:41:00,313586,Beyond Beliefs
8507,Duskus,2024-01-30 16:43:00,118772,Cut
8508,sunflwr,2024-01-30 16:45:00,131971,sentiment
8509,Fred again..,2024-01-31 11:14:00,250702,Delilah (pull me out of this)
8510,Skrillex,2024-01-31 11:18:00,193690,Fine Day Anthem
8511,Duskus,2024-01-31 11:20:00,126043,Let Go
8512,TSHA,2024-01-31 11:22:00,108429,Galdem (Intro)
8513,Bonobo,2024-01-31 11:23:00,67327,Elysian
8514,Duskus,2024-01-31 11:25:00,255,Let Go
8515,Rosa Linn,2024-01-31 11:25:00,131773,SNAP
8516,TSHA,2024-01-31 11:25:00,208,Galdem (Intro)
8517,Skrillex,2024-01-31 11:25:00,1230,Fine Day Anthem
8518,Bonobo,2024-01-31 11:25:00,394,Elysian
8519,Fred again..,2024-01-31 11:28:00,143731,Delilah (pull me out of this)
8520,Bonobo,2024-01-31 11:31:00,207920,Shadows
8521,Skrillex,2024-01-31 11:32:00,193690,Fine Day Anthem
8522,Duskus,2024-01-31 11:34:00,126043,Let Go
8523,TSHA,2024-01-31 11:35:00,108429,Galdem (Intro)
8524,Bonobo,2024-01-31 11:38:00,182293,Elysian
8525,Pyotr Ilyich Tchaikovsky,2024-01-31 11:39:00,348,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8526,Rosa Linn,2024-01-31 11:39:00,248,SNAP
8527,Hikaru Utada,2024-01-31 11:39:00,603,Beautiful World
8528,Mokita,2024-01-31 11:41:00,157523,Lonely City
8529,Delara,2024-01-31 11:45:00,214187,Josefin
8530,Grand Corps Malade,2024-01-31 11:49:00,241693,Dimanche soir
8531,Grand Corps Malade,2024-01-31 11:53:00,229133,On a pris le temps
8532,Sole Sole,2024-01-31 11:56:00,1277,Always Together
8533,Keanler,2024-01-31 11:56:00,4278,World on Fire
8534,Grand Corps Malade,2024-01-31 11:56:00,228066,Chemins de traverse
8535,Lyrah,2024-01-31 11:59:00,159000,In the Leaves
8536,Sheena Ringo,2024-01-31 11:59:00,9610,長く短い祭
8537,Grand Corps Malade,2024-01-31 12:04:00,162,Dimanche soir
8538,Sole Sole,2024-01-31 12:04:00,301,Always Together
8539,¥ellow Bucks,2024-01-31 12:04:00,835,Yessir
8540,¥ellow Bucks,2024-01-31 12:04:00,139,Yessir
8541,Awich,2024-01-31 12:04:00,139,GILA GILA
8542,Awich,2024-01-31 12:04:00,673,GILA GILA
8543,Lyrah,2024-01-31 12:04:00,139,In the Leaves
8544,Keanler,2024-01-31 12:04:00,162,World on Fire
8545,Grand Corps Malade,2024-01-31 12:04:00,162,Chemins de traverse
8546,J Balvin,2024-01-31 12:04:00,139,Mi Gente
8547,J Balvin,2024-01-31 12:04:00,4087,Mi Gente
8548,Cigarettes After Sex,2024-01-31 12:04:00,256800,Cry
8549,Cigarettes After Sex,2024-01-31 12:04:00,139,Cry
8550,Sheena Ringo,2024-01-31 12:04:00,139,長く短い祭
8551,Roxy Music,2024-01-31 12:04:00,464,More Than This
8552,Grand Corps Malade,2024-01-31 12:04:00,162,On a pris le temps
8553,Delara,2024-01-31 12:07:00,214187,Josefin
8554,Grand Corps Malade,2024-01-31 12:11:00,241693,Dimanche soir
8555,Grand Corps Malade,2024-01-31 12:15:00,229133,On a pris le temps
8556,Grand Corps Malade,2024-01-31 12:19:00,228066,Chemins de traverse
8557,Keanler,2024-01-31 12:22:00,177138,World on Fire
8558,Sole Sole,2024-01-31 12:24:00,128823,Always Together
8559,Lyrah,2024-01-31 12:27:00,159000,In the Leaves
8560,Sheena Ringo,2024-01-31 12:31:00,249546,長く短い祭
8561,Cigarettes After Sex,2024-01-31 12:35:00,256800,Cry
8562,J Balvin,2024-01-31 12:38:00,189440,Mi Gente
8563,¥ellow Bucks,2024-01-31 12:41:00,172389,Yessir
8564,Awich,2024-01-31 12:45:00,253333,GILA GILA
8565,Roxy Music,2024-01-31 12:50:00,270651,More Than This
8566,Cigarettes After Sex,2024-01-31 12:55:00,286293,Nothing's Gonna Hurt You Baby
8567,Cigarettes After Sex,2024-01-31 13:00:00,603,Nothing's Gonna Hurt You Baby
8568,Cigarettes After Sex,2024-01-31 13:00:00,510,Apocalypse
8569,Cigarettes After Sex,2024-01-31 13:00:00,290616,Apocalypse
8570,Whitney Houston,2024-01-31 13:00:00,21590,I Wanna Dance with Somebody (Who Loves Me)
8571,Awich,2024-01-31 13:00:00,1091,GILA GILA
8572,Roxy Music,2024-01-31 13:00:00,4179,More Than This
8573,Roxy Music,2024-01-31 13:00:00,1462,More Than This
8574,Cigarettes After Sex,2024-01-31 13:05:00,286293,Nothing's Gonna Hurt You Baby
8575,Cigarettes After Sex,2024-01-31 13:10:00,290616,Apocalypse
8576,Whitney Houston,2024-01-31 13:15:00,291293,I Wanna Dance with Somebody (Who Loves Me)
8577,Pitbull,2024-01-31 13:19:00,252306,Give Me Everything (feat. Nayer)
8578,Paramore,2024-01-31 13:22:00,181506,Misguided Ghosts
8579,Subtronics,2024-01-31 13:26:00,231724,Clockwork - Original Mix
8580,The Fryks,2024-01-31 13:29:00,206400,Wake up Call (Dubstep Remix)
8581,Astrix,2024-01-31 13:37:00,481739,He.art
8582,João Gilberto,2024-01-31 13:39:00,119666,O Pato
8583,中村佳穂,2024-01-31 13:42:00,142837,Faces in the Rain
8584,Ludvig Forssell,2024-01-31 13:45:00,182430,Skies of Song
8585,Eason Chan,2024-01-31 13:49:00,248040,黃金時代
8586,per se,2024-01-31 13:53:00,254421,Wonderline
8587,Leslie Cheung,2024-01-31 13:58:00,323760,追
8588,Miki Matsubara,2024-01-31 14:04:00,312293,真夜中のドア〜stay with me
8589,CRO,2024-01-31 14:07:00,195548,Traum
8590,JEON SOMI,2024-01-31 14:10:00,160578,Fast Forward
8591,TXMIYAMA,2024-01-31 14:13:00,176000,For the City
8592,Lil Kleine,2024-01-31 14:15:00,145978,Drank & Drugs
8593,BLØF,2024-01-31 14:20:00,282866,Holiday In Spain (feat. Counting Crows) - Live op Concert at SEA 2015
8594,Suzan & Freek,2024-01-31 14:23:00,167848,De Overkant
8595,Tino Martin,2024-01-31 14:27:00,241373,Voorbij
8596,The Beatles,2024-01-31 14:29:00,155226,Twist And Shout - Remastered 2009
8597,Stromae,2024-01-31 14:33:00,214200,Alors On Danse
8598,Juju,2024-01-31 14:35:00,161882,Vermissen (feat. Henning May)
8599,GIMS,2024-01-31 14:39:00,199680,DEMAIN
8600,J Balvin,2024-01-31 14:43:00,242573,LA CANCIÓN
8601,Claude François,2024-01-31 14:45:00,128985,Belles! Belles! Belles!
8602,Carla Bruni,2024-01-31 14:48:00,177653,Chez Keith et Anita
8603,Carla Bruni,2024-01-31 14:51:00,211720,The Winner Takes It All
8604,Grand Corps Malade,2024-01-31 14:56:00,270000,Mais je t'aime
8605,Falguni Pathak,2024-01-31 15:01:00,295466,Saawan Mein
8606,The Police,2024-01-31 15:05:00,253920,Every Breath You Take
8607,Dua Lipa,2024-01-31 15:08:00,156910,Fever
8608,Michel Teló,2024-01-31 15:11:00,166439,Ai Se Eu Te Pego - Ao Vivo
8609,Paulo Londra,2024-01-31 15:15:00,258638,Adan y Eva
8610,Nina Sky,2024-01-31 15:19:00,232000,Move Ya Body
8611,Don Omar,2024-01-31 15:22:00,198773,Danza Kuduro
8612,Black Eyed Peas,2024-01-31 15:26:00,221714,RITMO (Bad Boys For Life)
8613,KAROL G,2024-01-31 15:29:00,198666,CAIRO
8614,Katy Perry,2024-01-31 15:33:00,220226,Hot N Cold
8615,Nu Aspect,2024-01-31 15:36:00,194107,Miss You
8616,Ched,2024-01-31 15:40:00,213120,Made By You
8617,Ched,2024-01-31 15:43:00,9938,Made By You
8618,Holy Mattress Money,2024-01-31 15:43:00,222290,Crash into You
8619,Fred again..,2024-01-31 15:48:00,250702,Delilah (pull me out of this)
8620,Skrillex,2024-01-31 15:51:00,193690,Fine Day Anthem
8621,Duskus,2024-01-31 15:53:00,126043,Let Go
8622,Pyotr Ilyich Tchaikovsky,2024-01-31 15:55:00,998,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8623,Rosa Linn,2024-01-31 15:55:00,8196,SNAP
8624,Rosa Linn,2024-01-31 15:55:00,812,SNAP
8625,TSHA,2024-01-31 15:55:00,108429,Galdem (Intro)
8626,Skrillex,2024-01-31 15:55:00,2414,Fine Day Anthem
8627,Bonobo,2024-01-31 15:55:00,4819,Elysian
8628,Fred again..,2024-01-31 15:59:00,250702,Delilah (pull me out of this)
8629,Nu Aspect,2024-01-31 16:03:00,194107,Miss You
8630,Fred again..,2024-01-31 16:07:00,250702,Delilah (pull me out of this)
8631,Fred again..,2024-01-31 22:14:00,5098,Delilah (pull me out of this)
8632,TSHA,2024-01-31 22:14:00,6059,Galdem (Intro)
8633,Fred again..,2024-01-31 22:21:00,264771,Delilah (pull me out of this)
8634,Skrillex,2024-01-31 22:24:00,193690,Fine Day Anthem
8635,Duskus,2024-01-31 22:27:00,126043,Let Go
8636,TSHA,2024-01-31 22:27:00,10058,Galdem (Intro)
8637,Fred again..,2024-01-31 22:27:00,1600,leavemealone
8638,Fred again..,2024-01-31 22:32:00,285375,Marea (we’ve lost dancing)
8639,Fred again..,2024-01-31 22:36:00,250702,Delilah (pull me out of this)
8640,Fred again..,2024-01-31 22:40:00,267946,Turn On The Lights again.. (feat. Future)
8641,Fred again..,2024-01-31 22:44:00,198805,Jungle
8642,Fred again..,2024-02-01 15:24:00,250702,Delilah (pull me out of this)
8643,Skrillex,2024-02-01 15:27:00,193690,Fine Day Anthem
8644,Duskus,2024-02-01 15:29:00,126043,Let Go
8645,TSHA,2024-02-01 15:31:00,108429,Galdem (Intro)
8646,Bonobo,2024-02-01 15:34:00,182293,Elysian
8647,Duskus,2024-02-01 15:36:00,139,Let Go
8648,Pyotr Ilyich Tchaikovsky,2024-02-01 15:36:00,952,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8649,Rosa Linn,2024-02-01 15:36:00,255,SNAP
8650,Rosa Linn,2024-02-01 15:36:00,106377,SNAP
8651,TSHA,2024-02-01 15:36:00,162,Galdem (Intro)
8652,Skrillex,2024-02-01 15:36:00,371,Fine Day Anthem
8653,Bonobo,2024-02-01 15:36:00,232,Elysian
8654,Fred again..,2024-02-01 15:40:00,250888,Delilah (pull me out of this)
8655,Skrillex,2024-02-01 15:43:00,193690,Fine Day Anthem
8656,Duskus,2024-02-01 15:46:00,126043,Let Go
8657,TSHA,2024-02-01 15:47:00,108429,Galdem (Intro)
8658,Bonobo,2024-02-01 15:50:00,182293,Elysian
8659,Rosa Linn,2024-02-01 15:53:00,179551,SNAP
8660,Pyotr Ilyich Tchaikovsky,2024-02-01 15:56:00,160266,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8661,Hikaru Utada,2024-02-01 16:01:00,317946,Beautiful World
8662,Mokita,2024-02-01 16:04:00,157523,Lonely City
8663,Delara,2024-02-01 16:08:00,214187,Josefin
8664,Grand Corps Malade,2024-02-01 16:12:00,241693,Dimanche soir
8665,Grand Corps Malade,2024-02-01 16:15:00,229133,On a pris le temps
8666,Grand Corps Malade,2024-02-01 16:19:00,228066,Chemins de traverse
8667,Keanler,2024-02-01 16:22:00,177138,World on Fire
8668,Sole Sole,2024-02-01 16:24:00,128823,Always Together
8669,Lyrah,2024-02-01 16:27:00,159000,In the Leaves
8670,Sheena Ringo,2024-02-01 16:31:00,249546,長く短い祭
8671,Cigarettes After Sex,2024-02-01 16:35:00,256800,Cry
8672,J Balvin,2024-02-01 16:39:00,189440,Mi Gente
8673,¥ellow Bucks,2024-02-01 16:42:00,172389,Yessir
8674,Awich,2024-02-01 16:46:00,253333,GILA GILA
8675,Roxy Music,2024-02-01 16:50:00,270651,More Than This
8676,Cigarettes After Sex,2024-02-01 16:55:00,286293,Nothing's Gonna Hurt You Baby
8677,Cigarettes After Sex,2024-02-01 17:00:00,290616,Apocalypse
8678,Whitney Houston,2024-02-01 17:05:00,291293,I Wanna Dance with Somebody (Who Loves Me)
8679,Pitbull,2024-02-01 17:09:00,252306,Give Me Everything (feat. Nayer)
8680,Paramore,2024-02-01 17:12:00,181506,Misguided Ghosts
8681,Skrillex,2024-02-01 17:15:00,24984,Rumble
8682,Fred again..,2024-02-01 17:16:00,12149,leavemealone
8683,Ludovico Einaudi,2024-02-01 17:21:00,315426,Experience
8684,Ludovico Einaudi,2024-02-01 17:27:00,357706,Nuvole Bianche
8685,Ludovico Einaudi,2024-02-01 17:30:00,175492,Adieux
8686,Ludovico Einaudi,2024-02-01 17:33:00,203800,Una Mattina
8687,Ludovico Einaudi,2024-02-01 17:36:00,199166,The Tree
8688,Ludovico Einaudi,2024-02-01 17:41:00,283280,Luminous
8689,Ludovico Einaudi,2024-02-01 17:44:00,198649,Wind Song
8690,Ludovico Einaudi,2024-02-01 17:49:00,278933,Fly
8691,Ludovico Einaudi,2024-02-01 17:55:00,335542,Natural Light
8692,Ludovico Einaudi,2024-02-01 18:01:00,402240,Divenire
8693,Ludovico Einaudi,2024-02-01 18:04:00,154440,Les Enfants de Dieu
8694,Ludovico Einaudi,2024-02-01 18:05:00,42426,Le Troisième OEil
8695,Ludovico Einaudi,2024-02-01 18:07:00,157053,L’air Frais Du Matin
8696,Ludovico Einaudi,2024-02-01 18:08:00,67093,Chaque Jour
8697,Ludovico Einaudi,2024-02-01 18:10:00,105532,Dans le Même Ordre
8698,Ludovico Einaudi,2024-02-01 18:12:00,116413,Shantakaram
8699,Ludovico Einaudi,2024-02-01 18:14:00,115360,Partir
8700,Ludovico Einaudi,2024-02-01 18:15:00,54653,Un Livre Ouvert
8701,Ludovico Einaudi,2024-02-01 18:17:00,149307,The Secret Garden
8702,Ludovico Einaudi,2024-02-01 18:20:00,126720,Varanasi
8703,Ludovico Einaudi,2024-02-01 18:21:00,71560,Kamal
8704,Ludovico Einaudi,2024-02-01 18:22:00,63546,Anéantie
8705,Ludovico Einaudi,2024-02-01 18:23:00,69826,L’image de la Vespa
8706,Ludovico Einaudi,2024-02-01 18:25:00,137346,Il Tuo Fiato d'Aurora
8707,Ludovico Einaudi,2024-02-01 18:28:00,42693,Dans le Train Pour Chennai
8708,Ludovico Einaudi,2024-02-01 18:28:00,140266,Something Has Changed
8709,Ludovico Einaudi,2024-02-01 18:31:00,133040,Sans Cheveux
8710,Ludovico Einaudi,2024-02-01 18:31:00,40453,La Formule
8711,Ludovico Einaudi,2024-02-01 18:33:00,81840,Trois Fils
8712,Ludovico Einaudi,2024-02-01 18:34:00,99960,Tirupati Temple
8713,Ludovico Einaudi,2024-02-01 18:37:00,136880,Son Combat
8714,Ludovico Einaudi,2024-02-01 18:40:00,237067,L’atelier - Pt. 1
8715,Ludovico Einaudi,2024-02-01 18:47:00,364546,The Braid
8716,Ludovico Einaudi,2024-02-01 18:51:00,248293,Wind of March
8717,Ludovico Einaudi,2024-02-01 18:53:00,137346,"Il Tuo Fiato d'Aurora - From ""La Tresse"" Soundtrack"
8718,Ludovico Einaudi,2024-02-01 19:04:00,662493,Oltremare
8719,Ludovico Einaudi,2024-02-01 19:10:00,374257,Seven Days Walking / Day 2: Campfire Var. 1
8720,Subtronics,2024-02-02 11:08:00,4855,Clockwork - Original Mix
8721,Fred again..,2024-02-02 11:12:00,250702,Delilah (pull me out of this)
8722,Skrillex,2024-02-02 11:16:00,193690,Fine Day Anthem
8723,Duskus,2024-02-02 11:18:00,126043,Let Go
8724,TSHA,2024-02-02 11:20:00,108429,Galdem (Intro)
8725,Bonobo,2024-02-02 11:23:00,182293,Elysian
8726,Rosa Linn,2024-02-02 11:26:00,179551,SNAP
8727,Pyotr Ilyich Tchaikovsky,2024-02-02 11:28:00,160266,"Swan Lake, Op. 20, TH 12, Act II, No. 10: Scène (Moderato - Più mossoe)"
8728,Ludovico Einaudi,2024-02-02 11:31:00,53082,Limbo
8729,Hikaru Utada,2024-02-02 11:34:00,317946,Beautiful World
8730,Mokita,2024-02-02 11:36:00,113247,Lonely City
8731,Barry Can't Swim,2024-02-02 11:36:00,6965,Sonder
8732,Barry Can't Swim,2024-02-02 11:39:00,181319,Sonder
8733,Duskus,2024-02-02 11:41:00,126043,Let Go
8734,Bay Ledges,2024-02-02 11:42:00,67261,Between
